,do_level,h2o_level,blower_hz,cycle_id,do_level_scaled,h2o_level_scaled,blower_hz_scaled,cycle_id_scaled,pca 1,pca 2,kmeans_label3,kmeans_label4,sch_label
34,3.80267,3.93900895,26.42000008,2,0.6995664658572301,0.01645920709241988,0.5052959351116553,0.029411764705882353,0.6737685691150822,-0.30125342301341884,3,3,1
35,4.03131008,3.95192838,26.42000008,2,0.7416850206869288,0.025085605760755136,0.5052959351116553,0.029411764705882353,0.6987385112842333,-0.28004777627536703,3,3,1
36,3.98895001,3.96027708,26.43000031,2,0.7338817303325654,0.030660094307256802,0.5055036242005938,0.029411764705882353,0.6908667646065838,-0.2789187666674736,3,3,1
37,0.37107199,4.08672762,50.20000076,2,0.06742030435453186,0.11509205220836005,0.999169243644246,0.029411764705882353,-0.077940826643856,-0.5955488882184098,6,1,0
38,1.82458997,4.08605719,48.81999969,2,0.3351777191375518,0.1146444011541563,0.9705087863385141,0.029411764705882353,0.12101695174827846,-0.49212443633411324,6,1,0
39,3.09283996,4.09781885,26.43000031,2,0.5688062970385908,0.1224977482570404,0.5055036242005938,0.029411764705882353,0.5381916744923878,-0.27240910186027845,3,3,0
40,3.64047003,4.11771584,26.43000031,2,0.669687066191955,0.13578311518420927,0.5055036242005938,0.029411764705882353,0.6012164351466759,-0.22687944370163765,3,3,1
41,3.80240989,4.11479044,26.42000008,2,0.6995185501230475,0.13382980403469702,0.5052959351116553,0.029411764705882353,0.6225360172784704,-0.2175529538126836,3,3,1
42,4.25208998,4.13965416,26.45000076,2,0.782355625435866,0.15043149320348048,0.5059190021707866,0.029411764705882353,0.6714548235141867,-0.17628145142786805,3,3,1
43,4.50592995,4.15437126,26.43000031,2,0.8291163363943911,0.16025820938536706,0.5055036242005938,0.029411764705882353,0.6993013471649229,-0.1524439209296257,3,3,1
44,0.224401,4.35364485,50.22000122,2,0.04040155010006699,0.29331465470922113,0.999584621822123,0.029411764705882353,-0.17435113992950657,-0.4781998818330226,6,1,0
45,1.44784999,4.35340118,49.84999847,2,0.2657771857570107,0.293151954453597,0.9919002451575613,0.029411764705882353,-0.016213716040292318,-0.3956109845453527,6,1,0
46,2.48399997,4.34617949,33.06999969,2,0.4566498435360895,0.28832997879374744,0.6434059946245357,0.029411764705882353,0.31187146218363354,-0.2329444568477167,3,3,0
47,3.21793008,4.3430109,26.43000031,2,0.5918495669581674,0.2862142878881504,0.5055036242005938,0.029411764705882353,0.48249455849104533,-0.14739869654585935,3,3,0
48,3.84885001,4.34438181,26.43000031,2,0.7080734401515928,0.2871296546031221,0.5055036242005938,0.029411764705882353,0.5613823677117553,-0.10520882479127672,3,3,1
49,4.48781013,4.34526587,26.42000008,2,0.8257784236707153,0.28771994798345935,0.5052959351116553,0.029411764705882353,0.6415390559970263,-0.06266315068228998,3,3,1
